id,prefix,previous_name,label,label_source,label_ontology,obsolete_term,matched,current_category,suggested_category
MONDO:0012923,MONDO,MONDO:0012923,congenital generalized lipodystrophy type 3,mondo_release,mondo,,True,biolink:Disease,
MONDO:0024291,MONDO,EFO:0006888,vascular malformation,mondo_release,mondo,,True,biolink:Disease,
MONDO:0017123,MONDO,Orphanet:2697,arthrogryposis-renal dysfunction-cholestasis syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008714,MONDO,Orphanet:1788,acrofacial dysostosis Rodriguez type,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018321,MONDO,MONDO:0018321,atypical juvenile parkinsonism,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005076,MONDO,EFO:0000649,periodontitis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002253,MONDO,MONDO:0002253,spondylosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013279,MONDO,MONDO:0013279,long QT syndrome 13,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013318,MONDO,MONDO:0013318,early repolarization associated with ventricular fibrillation,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015746,MONDO,MONDO:0015746,male infertility due to globozoospermia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011448,MONDO,MONDO:0011448,PPARG-related familial partial lipodystrophy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019439,MONDO,MONDO:0019439,AA amyloidosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021118,MONDO,MONDO:0021118,intestinal neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005404,MONDO,EFO:0004540,myalgic encephalomeyelitis/chronic fatigue syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004977,MONDO,EFO:0000255,angioimmunoblastic T-cell lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008476,MONDO,MONDO:0008476,"spondyloepimetaphyseal dysplasia, Strudwick type",mondo_release,mondo,,True,biolink:Disease,
MONDO:0009797,MONDO,Orphanet:30,orotic aciduria,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002183,MONDO,EFO:0009666,enthesopathy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008963,MONDO,Orphanet:167,Chediak-Higashi syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004781,MONDO,EFO:0008583,acute myocardial infarction,mondo_release,mondo,,True,biolink:Disease,
MONDO:0033622,MONDO,MONDO:0033622,spermatogenic failure 44,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005081,MONDO,EFO:0000668,preeclampsia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002050,MONDO,MONDO:0002050,depressive disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006216,MONDO,EFO:1000263,gallbladder adenoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0007047,MONDO,EFO:1000758,punctate palmoplantar keratoderma type III,mondo_release,mondo,,True,biolink:Disease,
MONDO:0043479,MONDO,MONDO:0043479,adenoviridae infectious disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005525,MONDO,EFO:0005592,T-cell leukemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0020066,MONDO,MONDO:0020066,Ehlers-Danlos syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009491,MONDO,MONDO:0009491,Haim-Munk syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009480,MONDO,MONDO:0009480,Joubert syndrome with oculorenal defect,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008977,MONDO,EFO:0000333,chondrosarcoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0030996,MONDO,MONDO:0030996,"bleeding disorder, platelet-type, 24",mondo_release,mondo,,True,biolink:Disease,
MONDO:0000082,MONDO,EFO:0004710,pelvic organ prolapse,mondo_release,mondo,,True,biolink:Disease,
MONDO:0957809,MONDO,MONDO:0957809,"neutropenia, severe congenital, 10, autosomal recessive",mondo_release,mondo,,True,biolink:Disease,
MONDO:0009925,MONDO,Orphanet:758,autosomal recessive inherited pseudoxanthoma elasticum,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005468,MONDO,EFO:0005251,hypotensive disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0030925,MONDO,MONDO:0030925,oocyte maturation defect 10,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005376,MONDO,EFO:0004254,membranous glomerulonephritis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002305,MONDO,EFO:0009315,thrombophilia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005099,MONDO,EFO:0000713,subarachnoid hemorrhage,mondo_release,mondo,,True,biolink:Disease,
MONDO:0013044,MONDO,MONDO:0013044,atypical hemolytic-uremic syndrome with thrombomodulin anomaly,mondo_release,mondo,,True,biolink:Disease,
MONDO:0017413,MONDO,MONDO:0017413,Reunion island Larsen syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0033673,MONDO,MONDO:0033673,spermatogenic failure 46,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005373,MONDO,EFO:0004249,meningococcal infection,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005052,MONDO,EFO:0000555,irritable bowel syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009735,MONDO,MONDO:0009735,Netherton syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005154,MONDO,EFO:0001421,liver disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018237,MONDO,MONDO:0018237,acrofacial dysostosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005350,MONDO,EFO:0004214,abdominal aortic aneurysm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006394,MONDO,EFO:1000504,rectal tubular adenoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015524,MONDO,MONDO:0015524,hyperplastic polyposis syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0008708,MONDO,MONDO:0008708,acrocallosal syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0859522,MONDO,MONDO:0859522,spermatogenic failure 81,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004301,MONDO,MONDO:0004301,fibrosarcomatous osteosarcoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0100147,MONDO,MONDO:0100147,SATB2 associated disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021187,MONDO,MONDO:0021187,hyperlipidemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004180,MONDO,MONDO:0004180,benign urinary system neoplasm,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011128,MONDO,MONDO:0011128,Sheldon-hall syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0012859,MONDO,MONDO:0012859,autosomal recessive osteopetrosis 7,mondo_release,mondo,,True,biolink:Disease,
MONDO:0018338,MONDO,MONDO:0018338,activated PI3K-delta syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004651,MONDO,MONDO:0004651,smallpox,mondo_release,mondo,,True,biolink:Disease,
MONDO:0020336,MONDO,MONDO:0020336,autosomal dominant Emery-Dreifuss muscular dystrophy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0014804,MONDO,MONDO:0014804,sideroblastic anemia 3,mondo_release,mondo,,True,biolink:Disease,
MONDO:0003519,MONDO,MONDO:0003519,malignant syringoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005036,MONDO,EFO:0000503,gastric adenocarcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0022529,MONDO,MONDO:0022529,BK-virus nephropathy,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019391,MONDO,MONDO:0019391,Fanconi anemia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0012657,MONDO,MONDO:0012657,Mungan syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001291,MONDO,MONDO:0001291,brain compression,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010997,MONDO,MONDO:0010997,"supranuclear palsy, progressive, 1",mondo_release,mondo,,True,biolink:Disease,
MONDO:0005550,MONDO,EFO:0005741,infectious disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004952,MONDO,EFO:0000183,Hodgkins lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005345,MONDO,EFO:0004209,hypospadias,mondo_release,mondo,,True,biolink:Disease,
MONDO:0005132,MONDO,EFO:0001062,cytomegalovirus infection,mondo_release,mondo,,True,biolink:Disease,
MONDO:0030506,MONDO,MONDO:0030506,ovarian dysgenesis 9,mondo_release,mondo,,True,biolink:Disease,
MONDO:0021945,MONDO,MONDO:0021945,hearing disorder,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010580,MONDO,MONDO:0010580,immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006181,MONDO,EFO:1000218,digestive system carcinoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011182,MONDO,MONDO:0011182,trimethylaminuria,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010302,MONDO,MONDO:0010302,Ito hypomelanosis,mondo_release,mondo,,True,biolink:Disease,
MONDO:0009852,MONDO,Orphanet:332,hereditary intrinsic factor deficiency,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019454,MONDO,EFO:0003811,myelodysplastic syndrome with excess blasts,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006314,MONDO,EFO:1000391,nasal cavity polyp,mondo_release,mondo,,True,biolink:Disease,
MONDO:0001889,MONDO,EFO:0009003,ovarian dysfunction,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011717,MONDO,MONDO:0011717,hyperinsulinism-hyperammonemia syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0004737,MONDO,MONDO:0004737,homocystinuria,mondo_release,mondo,,True,biolink:Disease,
MONDO:0015540,MONDO,MONDO:0015540,hemophagocytic syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0019472,MONDO,MONDO:0019472,extranodal nasal NK/T cell lymphoma,mondo_release,mondo,,True,biolink:Disease,
MONDO:0002041,MONDO,MONDO:0002041,fungal infectious disease,mondo_release,mondo,,True,biolink:Disease,
MONDO:0011988,MONDO,MONDO:0011988,neutrophil immunodeficiency syndrome,mondo_release,mondo,,True,biolink:Disease,
MONDO:0010444,MONDO,MONDO:0010444,X-linked dyserythropoetic anemia with abnormal platelets and neutropenia,mondo_release,mondo,,True,biolink:Disease,
MONDO:0006485,MONDO,EFO:1000613,uterine carcinosarcoma,mondo_release,mondo,,True,biolink:Disease,
EFO:0006890,EFO,EFO:0006890,fibrosis,ols4,efo,False,True,biolink:Disease,
EFO:1001461,EFO,EFO:1001461,endothelial dysfunction,ols4,efo,False,True,biolink:Disease,
EFO:0021901,EFO,EFO:0021901,cholesterol in large LDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0005140,EFO,EFO:0005140,obsolete_autoimmune disease,ols4,efo,True,True,biolink:Disease,
GO:0009410,GO,GO:0009410,response to xenobiotic stimulus,ols4,go,False,True,biolink:Disease,biolink:BiologicalProcessOrActivity
EFO:0022148,EFO,EFO:0022148,total lipids in small VLDL,ols4,efo,False,True,biolink:Disease,
EFO:0006335,EFO,EFO:0006335,systolic blood pressure,ols4,efo,False,True,biolink:Disease,
HP:0040187,HP,HP:0040187,Neonatal sepsis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:1000840,OBA,OBA:1000840,alcohol consumption quality,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0001270,HP,HP:0001270,Motor delay,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0002015,HP,HP:0002015,Dysphagia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1001248,EFO,EFO:1001248,non-alcoholic fatty liver,ols4,efo,False,True,biolink:Disease,
EFO:0009765,EFO,EFO:0009765,alanine measurement,ols4,efo,False,True,biolink:Disease,
OBA:0003277,OBA,OBA:0003277,platelet volume,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004995,EFO,EFO:0004995,lean body mass,ols4,efo,False,True,biolink:Disease,
EFO:0004530,EFO,EFO:0004530,triglyceride measurement,ols4,efo,False,True,biolink:Disease,
EFO:0020865,EFO,EFO:0020865,aortic measurement,ols4,efo,False,True,biolink:Disease,
HP:0001873,HP,HP:0001873,Thrombocytopenia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009085,EFO,EFO:0009085,arterial occlusive disease,ols4,efo,False,True,biolink:Disease,
EFO:0022237,EFO,EFO:0022237,cholesterol to total lipids in medium HDL percentage,ols4,efo,False,True,biolink:Disease,
EFO:0008572,EFO,EFO:0008572,malnutrition,ols4,efo,False,True,biolink:Disease,
OBA:2040561,OBA,OBA:2040561,"level of aldehyde dehydrogenase X, mitochondrial in blood serum",ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0010134,EFO,EFO:0010134,kidney transplant,ols4,efo,False,True,biolink:Disease,
EFO:0009130,EFO,EFO:0009130,clostridium difficile infection,ols4,efo,False,True,biolink:Disease,
OBA:2042538,OBA,OBA:2042538,level of protein NDRG4 in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0022317,EFO,EFO:0022317,triglycerides in HDL measurement,ols4,efo,False,True,biolink:Disease,
MONDO:0700044,MONDO,MONDO:0700044,obsolete TUBB2A-related tubulinopathy,ols4,mondo,True,True,biolink:Disease,
EFO:0007874,EFO,EFO:0007874,gut microbiome measurement,ols4,efo,False,True,biolink:Disease,
HP:0009726,HP,HP:0009726,Renal neoplasm,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0002783,HP,HP:0002783,Recurrent lower respiratory tract infections,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0010702,EFO,EFO:0010702,opioid use disorder,ols4,efo,False,True,biolink:Disease,
OBA:VT0001253,OBA,OBA:VT0001253,body height,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004517,EFO,EFO:0004517,arterial stiffness measurement,ols4,efo,False,True,biolink:Disease,
EFO:0002503,EFO,EFO:0002503,cardiac hypertrophy,ols4,efo,False,True,biolink:Disease,
EFO:0022254,EFO,EFO:0022254,cholesteryl esters to total lipids in small HDL percentage,ols4,efo,False,True,biolink:Disease,
EFO:0007986,EFO,EFO:0007986,reticulocyte count,ols4,efo,False,True,biolink:Disease,
HP:0003074,HP,HP:0003074,Hyperglycemia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0005241,EFO,EFO:0005241,employment status,ols4,efo,False,True,biolink:Disease,
HP:0003073,HP,HP:0003073,Hypoalbuminemia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0011675,HP,HP:0011675,Arrhythmia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009860,EFO,EFO:0009860,chromosomal aberration frequency,ols4,efo,False,True,biolink:Disease,
EFO:0004468,EFO,EFO:0004468,glucose measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022008,EFO,EFO:0022008,polyUbiquitin K63-linked measurement,ols4,efo,False,True,biolink:Disease,
OBA:VT0010046,OBA,OBA:VT0010046,fatty acid amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0006536,HP,HP:0006536,Airway obstruction,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0001397,HP,HP:0001397,Hepatic steatosis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0801819,EFO,EFO:0801819,n-acetyltransferase 14 measurement,ols4,efo,False,True,biolink:Disease,
EFO:0000544,EFO,EFO:0000544,infection,ols4,efo,False,True,biolink:Disease,
OBA:2040646,OBA,OBA:2040646,level of arfaptin-1 in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0001952,HP,HP:0001952,Glucose intolerance,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0600064,EFO,EFO:0600064,serum lipopolysaccharide activity,ols4,efo,False,True,biolink:Disease,
EFO:0004541,EFO,EFO:0004541,HbA1c measurement,ols4,efo,False,True,biolink:Disease,
EFO:0007800,EFO,EFO:0007800,body fat percentage,ols4,efo,False,True,biolink:Disease,
EFO:0009946,EFO,EFO:0009946,low density lipoprotein triglyceride measurement,ols4,efo,False,True,biolink:Disease,
EFO:0010968,EFO,EFO:0010968,phosphate measurement,ols4,efo,False,True,biolink:Disease,
HP:0010992,HP,HP:0010992,Stress urinary incontinence,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1001436,EFO,EFO:1001436,thyroid nodule,ols4,efo,False,True,biolink:Disease,
EFO:0000556,EFO,EFO:0000556,ischemia,ols4,efo,False,True,biolink:Disease,
EFO:0011052,EFO,EFO:0011052,hepatotoxicity,ols4,efo,False,True,biolink:Disease,
EFO:0803548,EFO,EFO:0803548,neutrophil measurement,ols4,efo,False,True,biolink:Disease,
HP:0000356,HP,HP:0000356,Abnormality of the outer ear,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0001063,EFO,EFO:0001063,deafness,ols4,efo,False,True,biolink:Disease,
OBA:2050096,OBA,OBA:2050096,serum creatinine amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009589,EFO,EFO:0009589,worry measurement,ols4,efo,False,True,biolink:Disease,
OBA:2041840,OBA,OBA:2041840,level of hemoglobin subunit delta in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004528,EFO,EFO:0004528,mean corpuscular hemoglobin concentration,ols4,efo,False,True,biolink:Disease,
HP:0002135,HP,HP:0002135,Basal ganglia calcification,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0008527,EFO,EFO:0008527,steatosis,ols4,efo,False,True,biolink:Disease,
EFO:0022236,EFO,EFO:0022236,cholesterol to total lipids in large VLDL percentage,ols4,efo,False,True,biolink:Disease,
OBA:2045223,OBA,OBA:2045223,myeloid leukocyte count,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1001904,EFO,EFO:1001904,oral mucositis,ols4,efo,False,True,biolink:Disease,
HP:0001732,HP,HP:0001732,Abnormality of the pancreas,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0007834,EFO,EFO:0007834,liver dysplastic nodule,ols4,efo,False,True,biolink:Disease,
EFO:0009594,EFO,EFO:0009594,irritability measurement,ols4,efo,False,True,biolink:Disease,
OBA:VT0000047,OBA,OBA:VT0000047,head circumference,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1001326,EFO,EFO:1001326,Flavivirus Infections,ols4,efo,False,True,biolink:Disease,
OBA:VT0000217,OBA,OBA:VT0000217,leukocyte quantity,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1001836,EFO,EFO:1001836,pyogenic liver abscess,ols4,efo,False,True,biolink:Disease,
OBA:VT0015043,OBA,OBA:VT0015043,milk amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004340,EFO,EFO:0004340,body mass index,ols4,efo,False,True,biolink:Disease,
EFO:0004305,EFO,EFO:0004305,erythrocyte count,ols4,efo,False,True,biolink:Disease,
HP:0002032,HP,HP:0002032,Esophageal atresia,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
Orphanet:169446,Orphanet,Orphanet:169446,Autosomal recessive hyper-IgE syndrome,ols4,efo,False,True,biolink:Disease,
EFO:0009805,EFO,EFO:0009805,whole body water mass,ols4,efo,False,True,biolink:Disease,
EFO:0006566,EFO,EFO:0006566,dysplastic oral keratinocyte,ols4,efo,False,True,biolink:Disease,
EFO:0002616,EFO,EFO:0002616,macroglobulinemia,ols4,efo,False,True,biolink:Disease,
EFO:0006340,EFO,EFO:0006340,mean arterial pressure,ols4,efo,False,True,biolink:Disease,
EFO:0007990,EFO,EFO:0007990,neutrophil percentage of leukocytes,ols4,efo,False,True,biolink:Disease,
HP:0012115,HP,HP:0012115,Hepatitis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:VT0005416,OBA,OBA:VT0005416,blood protein amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:2050062,OBA,OBA:2050062,serum alanine aminotransferase amount,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009708,EFO,EFO:0009708,metastasis,ols4,efo,False,True,biolink:Disease,
HP:0100582,HP,HP:0100582,Nasal polyposis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:0004528,OBA,OBA:0004528,fat pad mass,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0040270,HP,HP:0040270,Impaired glucose tolerance,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004509,EFO,EFO:0004509,hemoglobin measurement,ols4,efo,False,True,biolink:Disease,
EFO:0007540,EFO,EFO:0007540,animal viral hepatitis,ols4,efo,False,True,biolink:Disease,
EFO:0801555,EFO,EFO:0801555,E3 ubiquitin-protein ligase RNF128 measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022337,EFO,EFO:0022337,triglycerides to total lipids in small LDL percentage,ols4,efo,False,True,biolink:Disease,
EFO:1001927,EFO,EFO:1001927,cutaneous squamous cell carcinoma,ols4,efo,False,True,biolink:Disease,
EFO:0009071,EFO,EFO:0009071,"obsolete_malignant hyperthermia, susceptibility to, 1",ols4,efo,True,True,biolink:Disease,
HP:0000739,HP,HP:0000739,Anxiety,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004462,EFO,EFO:0004462,PR interval,ols4,efo,False,True,biolink:Disease,
EFO:0007456,EFO,EFO:0007456,pseudomyxoma peritonei,ols4,efo,False,True,biolink:Disease,
EFO:0006834,EFO,EFO:0006834,septic shock,ols4,efo,False,True,biolink:Disease,
EFO:0003762,EFO,EFO:0003762,vitamin D deficiency,ols4,efo,False,True,biolink:Disease,
HP:0001250,HP,HP:0001250,Seizure,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004346,EFO,EFO:0004346,neuroimaging measurement,ols4,efo,False,True,biolink:Disease,
EFO:0005802,EFO,EFO:0005802,cartilage disease,ols4,efo,False,True,biolink:Disease,
EFO:1000636,EFO,EFO:1000636,inflammatory skin disease,ols4,efo,False,True,biolink:Disease,
EFO:0022145,EFO,EFO:0022145,triglycerides in small VLDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0021897,EFO,EFO:0021897,apolipoprotein B to apolipoprotein A1 ratio,ols4,efo,False,True,biolink:Disease,
EFO:0010266,EFO,EFO:0010266,Charcot-Marie-Tooth disease type 1G,ols4,efo,False,True,biolink:Disease,
OBA:2043190,OBA,OBA:2043190,level of Ran-specific GTPase-activating protein in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0803382,EFO,EFO:0803382,perivascular space measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022238,EFO,EFO:0022238,cholesterol to total lipids in medium LDL percentage,ols4,efo,False,True,biolink:Disease,
HP:0001300,HP,HP:0001300,Parkinsonism,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0001822,HP,HP:0001822,Hallux valgus,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0002315,HP,HP:0002315,Headache,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0003040,HP,HP:0003040,Arthropathy,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0010681,EFO,EFO:0010681,ileostomy,ols4,efo,False,True,biolink:Disease,
EFO:0801229,EFO,EFO:0801229,oral microbiome measurement,ols4,efo,False,True,biolink:Disease,
HP:0100543,HP,HP:0100543,Cognitive impairment,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0022293,EFO,EFO:0022293,phospholipids in HDL measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022335,EFO,EFO:0022335,triglycerides to total lipids in medium VLDL percentage,ols4,efo,False,True,biolink:Disease,
HP:0000855,HP,HP:0000855,Insulin resistance,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
HP:0003419,HP,HP:0003419,Low back pain,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0006527,EFO,EFO:0006527,smoking status measurement,ols4,efo,False,True,biolink:Disease,
EFO:0004138,EFO,EFO:0004138,bundle branch block,ols4,efo,False,True,biolink:Disease,
EFO:0800672,EFO,EFO:0800672,fibrinopeptide A measurement,ols4,efo,False,True,biolink:Disease,
EFO:0022280,EFO,EFO:0022280,free cholesterol to total lipids in large LDL percentage,ols4,efo,False,True,biolink:Disease,
EFO:0009842,EFO,EFO:0009842,respiratory depression,ols4,efo,False,True,biolink:Disease,
EFO:0009518,EFO,EFO:0009518,complication,ols4,efo,False,True,biolink:Disease,
MP:0001845,MP,MP:0001845,abnormal inflammatory response,ols4,mp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0004784,EFO,EFO:0004784,self reported educational attainment,ols4,efo,False,True,biolink:Disease,
EFO:0008591,EFO,EFO:0008591,free cholesterol measurement,ols4,efo,False,True,biolink:Disease,
EFO:0009756,EFO,EFO:0009756,autoimmune type 1 diabetes,ols4,efo,False,True,biolink:Disease,
EFO:0022173,EFO,EFO:0022173,concentration of large VLDL particles measurement,ols4,efo,False,True,biolink:Disease,
EFO:1001514,EFO,EFO:1001514,endometrial endometrioid carcinoma,ols4,efo,False,True,biolink:Disease,
EFO:0004533,EFO,EFO:0004533,alkaline phosphatase measurement,ols4,efo,False,True,biolink:Disease,
EFO:0004527,EFO,EFO:0004527,mean corpuscular hemoglobin,ols4,efo,False,True,biolink:Disease,
EFO:0009373,EFO,EFO:0009373,edema,ols4,efo,False,True,biolink:Disease,
EFO:0004875,EFO,EFO:0004875,mathematical ability,ols4,efo,False,True,biolink:Disease,
HP:0010783,HP,HP:0010783,Erythema,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
OBA:2041267,OBA,OBA:2041267,level of beta-defensin 104 in blood serum,ols4,oba,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009614,EFO,EFO:0009614,clavicle fracture,ols4,efo,False,True,biolink:Disease,
EFO:0700022,EFO,EFO:0700022,obsolete_lysosomal acid lipase deficiency,ols4,efo,True,True,biolink:Disease,
HP:0001394,HP,HP:0001394,Cirrhosis,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0009964,EFO,EFO:0009964,bipolar II disorder,ols4,efo,False,True,biolink:Disease,
HP:0005359,HP,HP:0005359,Aplasia of the thymus,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:0022233,EFO,EFO:0022233,cholesterol to total lipids in IDL percentage,ols4,efo,False,True,biolink:Disease,
EFO:0008511,EFO,EFO:0008511,metopic craniosynostosis,ols4,efo,False,True,biolink:Disease,
HP:0002119,HP,HP:0002119,Ventriculomegaly,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
EFO:1001129,EFO,EFO:1001129,obsolete_proliferative vitreoretinopathy,ols4,efo,True,True,biolink:Disease,
EFO:0004335,EFO,EFO:0004335,short-term memory,ols4,efo,False,True,biolink:Disease,
EFO:0004612,EFO,EFO:0004612,high density lipoprotein cholesterol measurement,ols4,efo,False,True,biolink:Disease,
HP:0040223,HP,HP:0040223,Pulmonary hemorrhage,ols4,hp,False,True,biolink:Disease,biolink:PhenotypicFeature
